nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Ville de Toulouse;21310555400017;;;UFAC UNION FRANCAISE DES COMBATTANTS ASSOC;51984809700019;Subvention de Fonctionnement;686.0;aide en numéraire;unique;2017-11-10;;non;1
Ville de Toulouse;21310555400017;;;UFCV MIDI PYRENEES ASSOC;77568562101133;Subvention de Fonctionnement;102976.54;aide en numéraire;échelonné;2017-10-27;;non;1
Ville de Toulouse;21310555400017;;;UNION SPORTIVE DE BAGATELLE;38115315400012;Subvention de Fonctionnement;22600.0;aide en numéraire;unique;2017-01-23;;non;1
Ville de Toulouse;21310555400017;;;UNION SPORTIVE TLSE JULES JULIEN XIII ASSOC;39990064600015;Subvention de Fonctionnement;6120.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;UNION TIR CLUB ASSOC;44767906900016;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-03-27;;non;1
Ville de Toulouse;21310555400017;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;51440.0;aide en numéraire;échelonné;2017-07-25;;non;1
Ville de Toulouse;21310555400017;;;UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES;13002132200016;Subvention de Fonctionnement;22500.0;aide en numéraire;unique;2017-11-28;;non;1
Ville de Toulouse;21310555400017;;;VIVRE AU SATIE ASSOC;49395130500017;Subvention de Fonctionnement;3500.0;aide en numéraire;échelonné;2017-11-23;;non;1
Ville de Toulouse;21310555400017;;;VOLANT CLUB TOULOUSAIN;39871318000030;Subvention de Fonctionnement;6700.0;aide en numéraire;unique;2017-01-17;;non;1
Ville de Toulouse;21310555400017;;;1 2 3 SOLEIL CLAE ASSOC;42312058300020;Subvention de Fonctionnement;488892.0;aide en numéraire;échelonné;2017-11-09;;non;1
Ville de Toulouse;21310555400017;;;1 KM A PIED;75137795300011;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-12-19;;non;1
Ville de Toulouse;21310555400017;;;ABC ASSOCIATION ACTIONS CULTURELLES ASSOC;41972243400042;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;ACADEMIE DES SCIENCES ET LETTRES TOULOUSE;38507398600015;Subvention de Fonctionnement;7300.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;ACCOMIP ASSOC;43880203500024;Subvention de Fonctionnement;33600.0;aide en numéraire;échelonné;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;ACCOMPAGNEMENT DEVELOPPEMENT EDUCATION NORD SUD;50966703600032;Subvention de Fonctionnement;13600.0;aide en numéraire;échelonné;2017-11-23;;non;1
Ville de Toulouse;21310555400017;;;ACCUEIL DIVERTISSEMENT IMPLICATION MIXITE SOLIDARITE;43267818300026;Subvention de Fonctionnement;1440.0;aide en numéraire;unique;2017-10-26;;non;1
Ville de Toulouse;21310555400017;;;ACCUEILS DE LOISIRS SAINTE THERESE ENFANT JESUS;83044630800017;Subvention de Fonctionnement;56602.78;aide en numéraire;unique;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;ACOLYTES;44316420700039;Subvention de Fonctionnement;6500.0;aide en numéraire;échelonné;2017-08-08;;non;1
Ville de Toulouse;21310555400017;;;ADPAM AIDE A DOMICILE AUX PERSONNES AGEES ET MALADES ASSOC;77695144400020;Subvention de Fonctionnement;50000.0;aide en numéraire;unique;2017-11-17;;non;1
Ville de Toulouse;21310555400017;;;AFRICLAP;79914219500012;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;AGENCE DEVELOPPEMENT COMMUNAL VILLE ST LOUIS;;Subvention d'équipement;66000.0;aide en numéraire;unique;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;AIDE MERES FAMILLES PERSONNES A DOMICILE;77695143600018;Subvention de Fonctionnement;10500.0;aide en numéraire;unique;2017-04-20;;non;1
Ville de Toulouse;21310555400017;;;ALLIANCES ET CULTURES;34310946800037;Subvention de Fonctionnement;670810.7;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;ALTERNATIVE ENTR ACT;40214307700038;Subvention de Fonctionnement;2400.0;aide en numéraire;unique;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;AMICALE 3IEME AGE COTE PAVEE ASSOC;75187196300011;Subvention de Fonctionnement;650.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;AMICALE DES AINES DE LAFOURGUETTE ASSOC;75162586400010;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;AMICALE LAIQUE BUFFON ASSOC;38128358900020;Subvention de Fonctionnement;248501.0;aide en numéraire;échelonné;2017-09-25;;non;1
Ville de Toulouse;21310555400017;;;AMICALE LAIQUE ST AGNE ASSOC;38332336700011;Subvention de Fonctionnement;135177.78;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;AMICALE NATIONALE DES ANCIENS ET ANCIENS COMBATTANTS DU GRAND 14 ASSOC;50124030300021;Subvention de Fonctionnement;248.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;AMIS  DU STADE TOULOUSAIN ASSOC;45025846200016;Subvention de Fonctionnement;240500.0;aide en numéraire;unique;2017-02-02;;non;1
Ville de Toulouse;21310555400017;;;AMPAR 31 ASS MIDI-PYRENEES DES ARTISANS RETRAITES ASSOC;75243036300016;Subvention de Fonctionnement;620.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;APF FRANCE HANDICAP DELEGATION HAUTE GARONNE ASSOC;77568873207249;Subvention de Fonctionnement;5360.0;aide en numéraire;échelonné;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;APOIRC ASSOC;50990003100014;Subvention de Fonctionnement;41472.0;aide en numéraire;échelonné;2017-10-05;;non;1
Ville de Toulouse;21310555400017;;;AQUI Y AHORA;80308303900013;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-11-09;;non;1
Ville de Toulouse;21310555400017;;;ARPADE;30492789000091;Subvention de Fonctionnement;78100.0;aide en numéraire;échelonné;2017-10-06;;non;1
Ville de Toulouse;21310555400017;;;ARTIVITY ASSOC;40848210700013;Subvention de Fonctionnement;13080.0;aide en numéraire;échelonné;2017-10-24;;non;1
Ville de Toulouse;21310555400017;;;ART REVES ACTION ARA ASSOC;43155328800033;Subvention de Fonctionnement;18100.0;aide en numéraire;échelonné;2017-04-18;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION ALTERNATIF;81177365400017;Subvention de Fonctionnement;10200.0;aide en numéraire;unique;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION ETUDIANTS TUNISIENS DE TOULOUSE;81897992400029;Subvention de Fonctionnement;1800.0;aide en numéraire;unique;2017-07-31;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION NATIONALE DES RESTAURANTS DU COEUR;33986341700418;Subvention de Fonctionnement;23000.0;aide en numéraire;unique;2017-06-01;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION ROULEZ ROSE;48355409300029;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-01-20;;non;1
Ville de Toulouse;21310555400017;;;ASSOC SURFACES;80951192600010;Subvention de Fonctionnement;21162.0;aide en numéraire;échelonné;2017-10-10;;non;1
Ville de Toulouse;21310555400017;;;AS SPORTIVE DES IZARDS ASSOC;38471087700034;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-11-09;;non;1
Ville de Toulouse;21310555400017;;;ASTRO BASKET CLUB ASSOC;44145537500010;Subvention de Fonctionnement;8200.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;AUDIO ET VISUEL ASSOC;43751359100028;Subvention de Fonctionnement;20000.0;aide en numéraire;échelonné;2017-11-23;;non;1
Ville de Toulouse;21310555400017;;;AVIRON TOULOUSAIN ASSOC;34249843300024;Subvention de Fonctionnement;34000.0;aide en numéraire;unique;2017-02-20;;non;1
Ville de Toulouse;21310555400017;;;BANQUE ALIMENTAIRE TOULOUSE ET SA REGION ASSOC;33983901100048;Subvention de Fonctionnement;33000.0;aide en numéraire;unique;2017-11-14;;non;1
Ville de Toulouse;21310555400017;;;BBB CENTRE D ART;39247759200035;Subvention de Fonctionnement;57632.0;aide en numéraire;échelonné;2017-10-04;;non;1
Ville de Toulouse;21310555400017;;;BOWLING CLUB SPORTIF ROGUET ASSOC;50342914400010;Subvention de Fonctionnement;600.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CABINET MOULLIN TRAFFORT SARL;34333421500013;Subvention d'équipement;2585.89;aide en numéraire;unique;2017-10-20;;non;1
Ville de Toulouse;21310555400017;;;CANALART;49767317800040;Subvention de Fonctionnement;16000.0;aide en numéraire;échelonné;2017-11-20;;non;1
Ville de Toulouse;21310555400017;;;CAP NOMADE;53884241000028;Subvention de Fonctionnement;21270.0;aide en numéraire;échelonné;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;CARREFOUR CULTUREL ARNAUD BERNARD ASSOC;38817019300014;Subvention de Fonctionnement;27370.0;aide en numéraire;échelonné;2017-05-05;;non;1
Ville de Toulouse;21310555400017;;;CENTRE ACTIVITE ANATOLE FRANCE ASSOC;34262555500020;Subvention de Fonctionnement;238979.0;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;CENTRE CULTUREL ESPERANTO ASSOC;44163267600025;Subvention de Fonctionnement;550.0;aide en numéraire;unique;2017-11-03;;non;1
Ville de Toulouse;21310555400017;;;CENTRE TECHNIQUE REGIONAL CONSOMMATION ASSOC;77695217800049;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;CERCLE BELLEGARDE ASSOC;39313621300013;Subvention de Fonctionnement;680.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CHANTIERS NOMADES;50108707600037;Subvention de Fonctionnement;33178.0;aide en numéraire;échelonné;2017-05-03;;non;1
Ville de Toulouse;21310555400017;;;CHORALE MELODY;48369302400018;Subvention de Fonctionnement;300.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CIE MESSIEURS MESDAMES;37918582000030;Subvention de Fonctionnement;9200.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;CINEMA PARADISO;47841760300014;Subvention de Fonctionnement;4160.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;CIRQUE PARDI ASSOC;53444094600018;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-08-08;;non;1
Ville de Toulouse;21310555400017;;;CITES DU SECOURS CATHOLIQUE EX ASSO CITE LA MADELAINE ASSOC;35330523800233;Subvention de Fonctionnement;271192.0;aide en numéraire;échelonné;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;CLAE ARMAND LEYGUES ASSOC;35006939900029;Subvention de Fonctionnement;185693.18;aide en numéraire;échelonné;2017-09-25;;non;1
Ville de Toulouse;21310555400017;;;CLUB CASSELARDIT FONTAINES;50121489400013;Subvention de Fonctionnement;450.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CLUB DE L AMITIE DE TOULOUSE;75161709300024;Subvention de Fonctionnement;630.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CLUB DE LOISIRS BONNE HUMEUR 3EME AGE;50277853300013;Subvention de Fonctionnement;530.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CLUB DETENTE EVASION LAFOURGUETTE;53536399800019;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB SENIORS PROVIDENCE BONHOURE;50890593200010;Subvention de Fonctionnement;1100.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CODEURS LPC 31;50853336100038;Subvention de Fonctionnement;960.0;aide en numéraire;unique;2017-10-27;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF AEPS COURREGE ASSOC;44249200500024;Subvention de Fonctionnement;231700.0;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE BELLEFONTAINE;19311235600012;Subvention de Fonctionnement;8745.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE RAYMOND BADIOU;19311321400012;Subvention de Fonctionnement;11515.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE VAUQUELIN;19311718100019;Subvention de Fonctionnement;8040.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COM DEPT ASS NATIONALE ANCIENS COMBATTANTS ET AMI(E)S DE LA RESISTANCE;52102506400010;Subvention de Fonctionnement;309.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;COMEDIE PLUS;80108658800028;Subvention de Fonctionnement;750.0;aide en numéraire;unique;2017-07-13;;non;1
Ville de Toulouse;21310555400017;;;COMITE DE JUMELAGE TOULOUSE-ATLANTA;52023414700012;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-12-18;;non;1
Ville de Toulouse;21310555400017;;;COMITE DES SPORTS ET LOISIRS DE POUVOURVILLE;47857668900028;Subvention de Fonctionnement;12216.0;aide en numéraire;échelonné;2017-10-25;;non;1
Ville de Toulouse;21310555400017;;;COMITE REGIONAL MIDI PYRENEES HANDISPORT;41788857500012;Subvention de Fonctionnement;4500.0;aide en numéraire;unique;2017-01-25;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE MOA;79854586900017;Subvention de Fonctionnement;2250.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE NANAQUI;44468128200034;Subvention de Fonctionnement;8380.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE ROUGES LES ANGES;42187526100032;Subvention de Fonctionnement;11820.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CONSEIL REPRESENTATIF ASS NOIRES MIDI PYRENEES CRAN;49387682500016;Subvention de Fonctionnement;5760.0;aide en numéraire;unique;2017-07-13;;non;1
Ville de Toulouse;21310555400017;;;CONTACT HG;48483545900013;Subvention de Fonctionnement;5600.0;aide en numéraire;échelonné;2017-11-07;;non;1
Ville de Toulouse;21310555400017;;;COQUELICOT TOULOUSE GYMNASTIQUE;40032333300031;Subvention de Fonctionnement;40000.0;aide en numéraire;unique;2017-03-27;;non;1
Ville de Toulouse;21310555400017;;;CORRIDA PEDESTRE DE TOULOUSE ASSOC;51214599600017;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-01-20;;non;1
Ville de Toulouse;21310555400017;;;CREATURE ASSOC;38098761000066;Subvention de Fonctionnement;6100.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CRECHE AND DO ASSOC;41537139200036;Subvention de Fonctionnement;198200.0;aide en numéraire;échelonné;2017-11-10;;non;1
Ville de Toulouse;21310555400017;;;CRECHE GRIBOUILLE;33984784000024;Subvention de Fonctionnement;231822.24;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;10KMS DE POUVOURVILLE ASSOC;51781363000012;Subvention de Fonctionnement;870.0;aide en numéraire;unique;2017-03-27;;non;1
Ville de Toulouse;21310555400017;;;ACADEMIE AIR ET ESPACE ASSOC;34828655000010;Subvention de Fonctionnement;70464.0;aide en numéraire;échelonné;2017-08-02;;non;1
Ville de Toulouse;21310555400017;;;ACADEMIE DE LEGISLATION ASSOC;52122651400011;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;ACADEMIE TOULOUSAINE  AMIS DE L ORIENT ASSOC;42129669000017;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;A CHACUN SES LOISIRS ASSOC;75325370700024;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;ACIDE LYRIQUE ASSOC;45198474400032;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;ACRPL CONSEILS DE RESIDANTS PATRIMOINE LANGUEDOCIENNE ASSOC;45105684000015;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;ADEPES;42497906000037;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2017-06-21;;non;1
Ville de Toulouse;21310555400017;;;ADVENCE COACHING ET FORMATION;80465919100014;Subvention de Fonctionnement;2660.0;aide en numéraire;unique;2017-03-23;;non;1
Ville de Toulouse;21310555400017;;;AIR AVENTURES ASSOC;53292464400018;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2017-07-05;;non;1
Ville de Toulouse;21310555400017;;;ALCHIMIE DU JEU;50229442400028;Subvention de Fonctionnement;19480.0;aide en numéraire;échelonné;2017-07-21;;non;1
Ville de Toulouse;21310555400017;;;APIAF PROMOTION INITIATIVE AUTONOMES DES FEMMES ASSOC;33140764300021;Subvention de Fonctionnement;25350.0;aide en numéraire;échelonné;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;APIHMS PROMO  DES INTELLECTUELS HANDICAPES MOTEURS OU SENSORIELS ASSOC;38445508500025;Subvention de Fonctionnement;700.0;aide en numéraire;unique;2017-10-27;;non;1
Ville de Toulouse;21310555400017;;;APSAR ANIMATION PREVENTION SOCIAL AMOUROUX ASSOC;33495753700023;Subvention de Fonctionnement;387222.0;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;ARPEJ 31 ACCOMPAGNER VERS LA REUSSITE LES PARENTS ET LES JEUNES;81779413400020;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;ART CHEO ASSOC;41511342200018;Subvention de Fonctionnement;4155.0;aide en numéraire;unique;2017-10-03;;non;1
Ville de Toulouse;21310555400017;;;ARTO ASS RAMONVILLE THEATRE OUVERT ASSOC;35288560200016;Subvention de Fonctionnement;16982.0;aide en numéraire;unique;2017-04-12;;non;1
Ville de Toulouse;21310555400017;;;ARTS ET OC ASSOC;40009905700012;Subvention de Fonctionnement;2900.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;ASS ARTISTIQUE CHEMINOTS TOULOUSE;31212714500059;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;ASS NAT DES VISITEURS DE PRISON;78431301700021;Subvention de Fonctionnement;350.0;aide en numéraire;unique;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;ASSOC ECOLE PUBLIQUE POUVOURVILLE;38014103600026;Subvention de Fonctionnement;119700.0;aide en numéraire;échelonné;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;ASS POUR INTEGRATION HANDICAPES MOTEURS;78184966600289;Subvention de Fonctionnement;350.0;aide en numéraire;unique;2017-10-26;;non;1
Ville de Toulouse;21310555400017;;;ASS POUR LA MOBILISATION DES SAVOIRS ASSOC;33810464900102;Subvention d'équipement;53243.34;aide en numéraire;unique;2017-06-09;;non;1
Ville de Toulouse;21310555400017;;;ATD QUART MONDE ASSOC;77566314900273;Subvention de Fonctionnement;1400.0;aide en numéraire;échelonné;2017-11-21;;non;1
Ville de Toulouse;21310555400017;;;AVENIR NOUVELLE MAISON DES CHOMEURS;44012166300023;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2017-12-07;;non;1
Ville de Toulouse;21310555400017;;;AVENIR SANTE FRANCE;42082922800113;Subvention de Fonctionnement;66200.0;aide en numéraire;unique;2017-04-28;;non;1
Ville de Toulouse;21310555400017;;;BAJO EL MAR ASSOC;53214701400023;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;BAZAR AU BAZACLE ASSOC;51497191000013;Subvention de Fonctionnement;8256.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;BEBES DAUPHINS TOULOUSAINS ASSOC;38155482300017;Subvention de Fonctionnement;1800.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;BEST TOULOUSE ASSOC;50763021800018;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;BIDIBULLES ASSOC;44877188100035;Subvention de Fonctionnement;301224.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;BIG DRUM ASSOC;44029030200023;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2017-04-12;;non;1
Ville de Toulouse;21310555400017;;;BOXING CLUB TOULOUSAIN ASSOC;44782854200012;Subvention de Fonctionnement;8200.0;aide en numéraire;unique;2017-01-17;;non;1
Ville de Toulouse;21310555400017;;;BOXING TOULOUSE BAGATELLE ASSOC;42007341300023;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2017-01-20;;non;1
Ville de Toulouse;21310555400017;;;BULLES D ANGE ASSOC;53849252100025;Subvention de Fonctionnement;57315.96;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CALANDRETA DE GARONETA ASSOC;35078972300037;Subvention de Fonctionnement;46299.0;aide en numéraire;échelonné;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;CALANDRETA TOLZANA COSTA PAVADA ASSOC;32234492000051;Subvention de Fonctionnement;105659.17;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;CALL FORTH ASSOC;51058805600018;Subvention de Fonctionnement;10500.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CAP ECO ASSOC;75401412400012;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;CAVE POESIE DE TOULOUSE ASSOC;35201175300014;Subvention de Fonctionnement;93324.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CCAS DE TOULOUSE;26310123000013;Subvention de Fonctionnement;17994110.0;aide en numéraire;échelonné;2017-12-07;;non;1
Ville de Toulouse;21310555400017;;;CDE CAISSE DES ECOLES TOULOUSE;26310500900033;Subvention de Fonctionnement;95000.0;aide en numéraire;unique;2017-03-14;;non;1
Ville de Toulouse;21310555400017;;;CENTRE CULTUREL FJEP MINIMES ASSOC;31439839700013;Subvention de Fonctionnement;76572.0;aide en numéraire;échelonné;2017-11-15;;non;1
Ville de Toulouse;21310555400017;;;CENTRE HOSPITALIER HOTEL DIEU SAINT-JACQUES;26310012500016;Subvention de Fonctionnement;368625.04;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CENTRE OCCITAN MUSIQUES DANSES TRADITIONNELLES TOULOUSE ASSOC;77695209500029;Subvention de Fonctionnement;211288.0;aide en numéraire;échelonné;2017-05-03;;non;1
Ville de Toulouse;21310555400017;;;CHEVAL GARONNE CENTRE EQUESTRE GD SELVE;42154752200043;Subvention de Fonctionnement;1400.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CHOEUR FRANCOSLAVE DE TOULOUSE;47985636100015;Subvention de Fonctionnement;1300.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;CIE C ETAIT DEMAIN;79909593000027;Subvention de Fonctionnement;980.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CINEMATHEQUE DE TOULOUSE ASSOC;32401892800030;Subvention d'équipement;2000.0;aide en numéraire;unique;2017-08-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB DU 3E AGE ST MARTIN DU TOUCH;51157790000018;Subvention de Fonctionnement;1060.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB GO SEIGEN ASSOC;42103887800029;Subvention de Fonctionnement;600.0;aide en numéraire;échelonné;2017-07-13;;non;1
Ville de Toulouse;21310555400017;;;CLUB SAINT MICHEL;75163194600017;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-10-24;;non;1
Ville de Toulouse;21310555400017;;;COLL CONTRE NUISANCES AERIENNES TOULOUSE ASSOC;43942682600012;Subvention de Fonctionnement;900.0;aide en numéraire;unique;2017-12-19;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF D ASSOCIATION LE LIEN ASSOC;41828148100022;Subvention de Fonctionnement;81673.0;aide en numéraire;échelonné;2017-09-25;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF HDFS;45200848500032;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-05-02;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE ROSA PARKS;19311265300012;Subvention de Fonctionnement;18745.0;aide en numéraire;échelonné;2017-12-22;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE STENDHAL;19311630800019;Subvention de Fonctionnement;6240.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE TOULOUSE LAUTREC;19311112700018;Subvention de Fonctionnement;7635.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COMITE QUARTIER GINESTOUS SESQUIERES;81029008000011;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-07-12;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE 111;43357667500055;Subvention de Fonctionnement;42682.0;aide en numéraire;échelonné;2017-05-05;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE DERNIERE MINUTE;45054912600032;Subvention de Fonctionnement;49680.0;aide en numéraire;échelonné;2017-10-09;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE FIGURE LIBRE;51871428200010;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-08-09;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE NELSON DUMONT;33195350500046;Subvention de Fonctionnement;35676.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CONCORDIA MIDI PYRENEES;78418044000280;Subvention de Fonctionnement;9000.0;aide en numéraire;échelonné;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;CONFERENCES FERMAT;82860425600010;Subvention de Fonctionnement;700.0;aide en numéraire;unique;2017-07-31;;non;1
Ville de Toulouse;21310555400017;;;CONSERVATOIRE ESPACES NATURELS MIDI PYRENEES ASSOC;39071799900044;Subvention de Fonctionnement;7500.0;aide en numéraire;unique;2017-11-21;;non;1
Ville de Toulouse;21310555400017;;;CRECHE PARENTALE LES PETITES CANAILLES;38348446600016;Subvention de Fonctionnement;76752.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE PARENTALE RIRES GRIMACES ASSOC;33177215200046;Subvention de Fonctionnement;106316.34;aide en numéraire;échelonné;2017-11-21;;non;1
Ville de Toulouse;21310555400017;;;CRIDACOMPANY;49354001700032;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-08-08;;non;1
