Section liquidation;Code tiers bénéficiaire;Nom bénéficiaire;N° SIRET;Type bénéficiaire;Montant versé en 2016
Fonctionnement;40150;ADEPES;42497906000037;Personne morale de droit privé;13000.0
Fonctionnement;41648;CONFEDERATION SYNDICALE DES FAMILLES;39909650200022;Personne morale de droit privé;57700.0
Fonctionnement;42235;COLLEGE CLAUDE NOUGARO;19311232300012;Personne morale de droit public;3255.0
Fonctionnement;43044;AMICALE DES ANCIENS COMBATTANTS ET VICTIMES CIVILES DU MAQUIS ST LYS;52196014600012;Personne morale de droit privé;154.0
Fonctionnement;43988;COMITE ORGANISATION CARNAVAL UNIVERSITAIRE;53940296600011;Personne morale de droit privé;96000.0
Fonctionnement;44109;10KMS DE POUVOURVILLE ASSOC;51781363000012;Personne morale de droit privé;870.0
Fonctionnement;44212;CIE LA MAISON;41234344400029;Personne morale de droit privé;4000.0
Fonctionnement;44357;UNIVERS MONTAGNE ESPRIT NATURE ASSOC;43800025900038;Personne morale de droit privé;2150.0
Fonctionnement;44762;LA TRAVERSEE ASSOC;52442485000013;Personne morale de droit privé;1800.0
Fonctionnement;45682;COMITE LOCAL LOGEMENT AUTONOME DES JEUNES;77572842100261;Personne morale de droit privé;8600.0
Fonctionnement;45747;FOYER 3IEME AGE BONNEFOY LAPUJADE;51336175800016;Personne morale de droit privé;800.0
Fonctionnement;45775;CLUB ANIMATION ET ENTRAIDE 3IEME DES MINIMES;49916614800019;Personne morale de droit privé;1200.0
Fonctionnement;46146;CLUB SAN FRANCISCO;53088455000019;Personne morale de droit privé;700.0
Fonctionnement;46202;FOYER AMITIE ET ESPERANCE QUARTIER TROIS COCUS LES IZARDS;75161375300019;Personne morale de droit privé;800.0
Fonctionnement;46203;AMICALE DES AINES DE LAFOURGUETTE ASSOC;75162586400010;Personne morale de droit privé;800.0
Fonctionnement;46210;CLUB SAINT MICHEL;75163194600017;Personne morale de droit privé;800.0
Fonctionnement;46212;FOYER ANCIENS SOUPETARD JUNCASSE SERVEYROLLES;52968245200014;Personne morale de droit privé;800.0
Fonctionnement;46922;ACADEMIE DU LANGUEDOC ASSOC;53902378800018;Personne morale de droit privé;1000.0
Fonctionnement;46930;LES BRUISSONNANTES ASSOC;53978063500014;Personne morale de droit privé;2000.0
Fonctionnement;46980;TOUTES VOILES DEHORS ASSOC;75051443200012;Personne morale de droit privé;1000.0
Fonctionnement;47007;A COTE;53862153300016;Personne morale de droit privé;8640.0
Fonctionnement;47123;COMPAGNIE MOLISETTI ASSOC;74998970300022;Personne morale de droit privé;2592.0
Fonctionnement;48271;OULUPO ASSOC;53191163400024;Personne morale de droit privé;6500.0
Fonctionnement;49533;JULES ET JULIES ASSOC;45130551000021;Personne morale de droit privé;2600.0
Fonctionnement;50186;UNION DES ASSOC DU QUARTIER CHALETS CONCORDE ROQUELAINE ASSOC;75341059600013;Personne morale de droit privé;3300.0
Fonctionnement;51458;MOUVEMENT ASSOCIATIF OCCITANIE;48443829600036;Personne morale de droit privé;28000.0
Fonctionnement;51591;TV SOL ASSOC;53317248200010;Personne morale de droit privé;5000.0
Fonctionnement;52126;NATIONALE LE REFUGE ASSOC;44963103500036;Personne morale de droit privé;11100.0
Fonctionnement;53361;BETTY BOOK PRODUCTION ASSOC;52496428500026;Personne morale de droit privé;5500.0
Fonctionnement;54514;FONDATION D AUTEUIL FA LAEP D EMPALOT;77568879901456;Personne morale de droit privé;36190.5
Fonctionnement;54621;A CHACUN SES LOISIRS ASSOC;75325370700024;Personne morale de droit privé;2000.0
Fonctionnement;54650;CRESUS TOULOUSE;79032767000010;Personne morale de droit privé;500.0
Fonctionnement;54711;RESSOURCES HUMAINES SANS FRONTIERES ASSOC;52477923800012;Personne morale de droit privé;1000.0
Fonctionnement;54797;LES PETITS POIS ASSOC;79087241000010;Personne morale de droit privé;800.0
Fonctionnement;55701;ENSEMBLE VOCAL A CONTRETEMPS;52299723800012;Personne morale de droit privé;500.0
Fonctionnement;55863;COMPAGNIE D ELLES ASSOC;49196368200035;Personne morale de droit privé;2500.0
Fonctionnement;56085;LE GEORGES BISTAKI ASSOC;52208742800010;Personne morale de droit privé;8650.0
Fonctionnement;56767;CREO 31;50946683500014;Personne morale de droit privé;4500.0
Fonctionnement;57672;GROUPE FOLKLORIQUE LOU RAMELET MOUNDI ASSOC;79308075500010;Personne morale de droit privé;1150.0
Fonctionnement;60207;SOZINHO ASSOC;52755209500020;Personne morale de droit privé;5000.0
Fonctionnement;60562;COMPAGNIE  DE TREATRE A PROPOS;79045503400013;Personne morale de droit privé;2000.0
Fonctionnement;62107;TMB TOULOUSE METROPOLE BASKET SAS;79449473200017;Personne morale de droit privé;584700.0
Fonctionnement;62234;DU MAY ASSOC;77693921700019;Personne morale de droit privé;229175.0
Fonctionnement;63317;LES ARTS EN BALADE A TOULOUSE ASSOC;79848056200015;Personne morale de droit privé;2500.0
Fonctionnement;63972;CONFLUENCES;79499527400014;Personne morale de droit privé;10000.0
Fonctionnement;64639;LES AMIS DE LA BULLE CARREE ASSOC;52419591400022;Personne morale de droit privé;2500.0
Fonctionnement;65770;CIE DIOTIME ASSOC;79998966000011;Personne morale de droit privé;2400.0
Fonctionnement;65831;POLARS SUR GARONNE ASSOC;80166506800012;Personne morale de droit privé;2000.0
Fonctionnement;68025;MAISON NOUGARO FABRIQUE DU PRESENT ASSOC;52127620400026;Personne morale de droit privé;8000.0
Fonctionnement;69066;BLUTACK THEATRE ASSOC;;Personne morale de droit privé;1500.0
Fonctionnement;73855;BRIQUES N BRASS ASSOC;80910917600010;Personne morale de droit privé;2000.0
Fonctionnement;19803;UN ENFANT DES PARRAINS ASSOC;53012617600011;Personne morale de droit privé;1000.0
Fonctionnement;19851;AIDE A L EMPLOI LA PASSERELLE ASSOC;38073036600032;Personne morale de droit privé;15000.0
Fonctionnement;19865;PLANETE SCIENCES OCCITANIE;39507200200045;Personne morale de droit privé;28920.0
Fonctionnement;19876;LES PETITS PAS ASSOC;50751513800018;Personne morale de droit privé;91204.21
Fonctionnement;19880;PATCH WORK ASSOC;52349005000037;Personne morale de droit privé;7400.0
Fonctionnement;20235;CRECHE LES PETITS GALOPINS ASSOC;38835872300038;Personne morale de droit privé;93236.0
Fonctionnement;20727;POPATEX ASSOC;45321552700046;Personne morale de droit privé;2000.0
Fonctionnement;20834;COMITE DES SPORTS ET LOISIRS DE POUVOURVILLE;47857668900028;Personne morale de droit privé;9600.0
Fonctionnement;20894;CRECHE PRELUDE ASSOC;38504972100033;Personne morale de droit privé;114400.0
Fonctionnement;21123;PSYCHOLOGUES DU MONDE ASSOC;51044044900013;Personne morale de droit privé;6000.0
Fonctionnement;21264;LA QUADRATURE DU CERCLE CERCLE DES CULOTTES COURTES ASSOC;44843427400024;Personne morale de droit privé;280720.0
Fonctionnement;21619;REFLET 31 ASSOC;48197388100016;Personne morale de droit privé;15900.0
Fonctionnement;21778;RELAIS ENFANTS PARENTS MIDI PYRENEES;40805086200023;Personne morale de droit privé;9180.0
Fonctionnement;21780;INTER RELAIS  ASSOC;34523515400027;Personne morale de droit privé;15000.0
Fonctionnement;21908;RESTER VIVRE AUX ARENES ROMAINES ASSOC;43902354000016;Personne morale de droit privé;1200.0
Fonctionnement;22249;BOWLING CLUB SPORTIF ROGUET ASSOC;50342914400010;Personne morale de droit privé;600.0
Fonctionnement;22273;TOULOUSE ROLLER HOCKEY CLUB ASSOC;44862473400027;Personne morale de droit privé;7700.0
Fonctionnement;22624;LES SACQUEBOUTIERS ASSOC;33358248400064;Personne morale de droit privé;48200.0
Fonctionnement;23024;CLUB SAUVETAGE ET SECOURISME TOULOUSAIN;40311329300019;Personne morale de droit privé;800.0
Fonctionnement;23050;PROTECTION ENFANCE ET ADOLESCENCE ASSOC;77558112700047;Personne morale de droit privé;10820.0
Fonctionnement;23160;SCIENCE ANIMATION;33967328700027;Personne morale de droit privé;51840.0
Fonctionnement;23161;ACADEMIE DES SCIENCES ET LETTRES TOULOUSE;38507398600015;Personne morale de droit privé;8800.0
Fonctionnement;23260;SECOURS POPULAIRE FRANCAIS ASSOC;77695203800037;Personne morale de droit privé;18000.0
Fonctionnement;24180;SOS AMITIE MIDI PYRENEES ASSOC;51821167700019;Personne morale de droit privé;3600.0
Fonctionnement;24402;STADE TOULOUSAIN NATATION;38536907900061;Personne morale de droit privé;15000.0
Fonctionnement;24678;O COMME 3 MOMES;44905379200015;Personne morale de droit privé;343700.44
Fonctionnement;24782;ECOLE TRADITIONNELLE DE TAEKWONDO ASSOC;39838357000031;Personne morale de droit privé;9350.0
Fonctionnement;24940;TOULOUSE BLAGNAC HOCKEY CLUB;39926919000019;Personne morale de droit privé;33900.0
Fonctionnement;25099;GLET ECOLE LA TERRASSE MIXTE ASSOC;34508836300014;Personne morale de droit privé;168789.27
Fonctionnement;25191;THEATRE GARONNE ASSOC;34893866300013;Personne morale de droit privé;768000.0
Fonctionnement;25214;LES THERESES ASSOC;42080494000039;Personne morale de droit privé;14000.0
Fonctionnement;25395;TOULOUSE OLYMPIQUE AEROSPATIALE CLUB ATHLETISME ASSOC;40518742800017;Personne morale de droit privé;14600.0
Fonctionnement;25396;TOAC SECTION LUTTE ASSOC;40443411000015;Personne morale de droit privé;6500.0
Fonctionnement;25408;LA TOILE BLANCHE ASSOC;50938556300036;Personne morale de droit privé;5000.0
Fonctionnement;25639;LE TRAIT BLEU ASSOC;41008894200017;Personne morale de droit privé;5000.0
Fonctionnement;25848;TV BRUITS ASSOC;45118388300011;Personne morale de droit privé;3350.0
Fonctionnement;25863;UDAF 31 ASSOC;77695175800023;Personne morale de droit privé;4500.0
Fonctionnement;25905;UNAT OCCITANIE PYRENEES MEDITERRANEE;41873734200034;Personne morale de droit privé;30100.0
Fonctionnement;26135;COLLEGE VAUQUELIN;19311718100019;Personne morale de droit public;8125.0
Fonctionnement;26226;LES AMIS DU VERBE ASSOC;44880670300014;Personne morale de droit privé;9600.0
Fonctionnement;26383;AIDE A LA VIEILLESSE ASSOC;40503954600016;Personne morale de droit privé;1500.0
Fonctionnement;26393;ETUDIANTS VIETNAMIENS A TOULOUSE ASSOC;51004908300015;Personne morale de droit privé;3000.0
Fonctionnement;30005;LES 198 OS ASSOC;43937376200046;Personne morale de droit privé;33260.0
Fonctionnement;30152;FAIRE FACE ASSOC;49851956000029;Personne morale de droit privé;6220.0
Fonctionnement;30978;SAMBA RESILLE;40339185700030;Personne morale de droit privé;37060.0
Fonctionnement;35734;INSA TOULOUSE;19310152400018;Personne morale de droit public;4000.0
Fonctionnement;37941;ARPADE;30492789000091;Personne morale de droit privé;79500.0
Fonctionnement;40278;BGE SUD OUEST ASSOC;31596310800206;Personne morale de droit privé;37000.0
Fonctionnement;43061;ANACR ASS NATIONALE ANCIENS COMBATTANTS DE LA RESISTANCE ASSOC;52102506400010;Personne morale de droit privé;322.0
Fonctionnement;45740;SPORTIVE TOULOUSE INTER GENERATION ASTIG ASSOC;44123024000026;Personne morale de droit privé;750.0
Fonctionnement;45742;L AIRE DES MOTS ASSOC;53789634200012;Personne morale de droit privé;1400.0
Fonctionnement;45784;CLUB DU TEMPS LIBRE QUARTIER NORD ASSOC;53239449100015;Personne morale de droit privé;1200.0
Fonctionnement;46199;CLUB 3IEME AGE COLONNE MARENGO;75160777100019;Personne morale de droit privé;1500.0
Fonctionnement;46370;UNIVERSITE TOULOUSE 2 TOULOUSE LE MIRAIL;19311383400017;Personne morale de droit public;34500.0
Fonctionnement;46983;AMPAR 31 ASS MIDI-PYRENEES DES ARTISANS RETRAITES ASSOC;75243036300016;Personne morale de droit privé;620.0
Fonctionnement;46984;AMICALE 31 DE L ISICA ASSOC;75261019600012;Personne morale de droit privé;400.0
Fonctionnement;47538;RDB RA DIT BLEU PRODUCTIONS;47949746300055;Personne morale de droit privé;5000.0
Fonctionnement;47881;CLUB DES VIOLETTES DE LALANDE;75295881900019;Personne morale de droit privé;800.0
Fonctionnement;47883;CLUB LOISIRS ET DETENTE GRAND SELVE;75258045600016;Personne morale de droit privé;700.0
Fonctionnement;48920;EQUIPE SAINT VINCENT;39062929300031;Personne morale de droit privé;1800.0
Fonctionnement;49030;SPORTIVE MURET TOULOUSE HANDISPORT ASSOC;41385706100050;Personne morale de droit privé;10400.0
Fonctionnement;49731;COLLECTIF FAR;75181764400014;Personne morale de droit privé;3000.0
Fonctionnement;50252;PARTAGEONS LES JARDINS ASSOC;54004176100011;Personne morale de droit privé;5500.0
Fonctionnement;50542;LES PETITS CHANTEURS A LA CROIX POTENCEE DE TOULOUSE ASSOC;30281475100038;Personne morale de droit privé;750.0
Fonctionnement;51400;CENTRE REGIONAL D EDUCATION ET DE SERVICES POUR L AUTISME ASSOC;48452986200043;Personne morale de droit privé;3600.0
Fonctionnement;51556;FA SOL MI LA FABRIQUE SOLIDAIRE DES MINIMES MAISON DES CHOMEURS ASSOC;53829643500026;Personne morale de droit privé;20900.0
Fonctionnement;52208;LES PASSEURS D IMAGES ASSOC;79002036600015;Personne morale de droit privé;18630.0
Fonctionnement;52456;TOULOUSE BRONCOS XIII ASSOC;53940174500010;Personne morale de droit privé;8000.0
Fonctionnement;53711;FRANCE COTE D IVOIRE MIDI PYRENEES;50001001200010;Personne morale de droit privé;500.0
Fonctionnement;54589;DADADZO COMPAGNIE ASSOC;44921833800019;Personne morale de droit privé;1500.0
Fonctionnement;54709;FIL ROUGE;79133934400032;Personne morale de droit privé;6000.0
Fonctionnement;55817;TOULOUSE METROPOLE PALMES ASSOC;79230351300016;Personne morale de droit privé;4800.0
Fonctionnement;56080;LA FABRIQUE A REVES ASSOC;50830198300013;Personne morale de droit privé;5600.0
Fonctionnement;56137;OPEP ORGANISATION POUR L EMPLOI PARTAGE ASSOC;48361793200031;Personne morale de droit privé;7600.0
Fonctionnement;56157;TALENTS CACHES DES PRADETTES ASSOC;53916108300016;Personne morale de droit privé;600.0
Fonctionnement;56218;SENS DESSUS DESSOUS ASSOC;79171356300025;Personne morale de droit privé;900.0
Fonctionnement;56624;INPACTS ASSOC;51481364100024;Personne morale de droit privé;4000.0
Fonctionnement;61655;URAVF UNION REGIONALE DES AVF DE MIDI PYRENEES ASSOC;38462535600082;Personne morale de droit privé;15000.0
Fonctionnement;62998;AGENCE UNIVERSITAIRE DE LA FRANCOPHONIE ASSOC;77575734700049;Personne morale de droit privé;10000.0
Fonctionnement;63715;MOUVEMENT HF MIDI PYRENEES ASSOC;79864387000016;Personne morale de droit privé;1500.0
Fonctionnement;65828;LES ATELIERS D EAU VIVE ASSOC;79093514200022;Personne morale de droit privé;1000.0
Fonctionnement;66771;CLUB ACTIVITE SOCIALE ET CULTURE 3IEME AGE PAPUS;79872112200017;Personne morale de droit privé;700.0
Fonctionnement;67151;BABY NOVARS ASSOC;33222347800030;Personne morale de droit privé;701712.0
Fonctionnement;67638;TIDE COMPANY ASSOC;50329545300040;Personne morale de droit privé;4000.0
Fonctionnement;72148;STADE TOULOUSAIN RUGBY FEMININ;80167561200015;Personne morale de droit privé;30000.0
Fonctionnement;73887;TOULOUSAINE ETUDIANTS EN PSYCHOMOTRICITE;;Personne morale de droit privé;150.0
Fonctionnement;74815;HISTOIRE DE L ORDRE DE SAINT DOMINIQUE EN FRANCE ET EUROPE ASSOC;81044514800010;Personne morale de droit privé;4000.0
Fonctionnement;74956;DIABETIQUES DE MIDI PYRENEES ASSOC;44136785100025;Personne morale de droit privé;950.0
Fonctionnement;75668;MUSIQUE AU PALAIS ASSOC;81079564100010;Personne morale de droit privé;3000.0
Fonctionnement;77454;LIEU DE VIE FAOURETTE ASSOCIATION;80923778700019;Personne morale de droit privé;5000.0
Fonctionnement;78866;LA BELLE FOUGUE ASSOC;81404413700010;Personne morale de droit privé;2500.0
Fonctionnement;79400;CIE L AN 01 ASSOC;81389090200014;Personne morale de droit privé;2000.0
Fonctionnement;81910;SOCIAL CULTURE ET SPORTS ASSOC;80995003300013;Personne morale de droit privé;500.0
Fonctionnement;83198;OE ASSOC;81239463300018;Personne morale de droit privé;2000.0
Fonctionnement;83890;INTIMES ITINERAIRES ASSOC;81800524100018;Personne morale de droit privé;3000.0
Fonctionnement;83926;BELLAL Hassen;;Personne physique;95.62
Fonctionnement;84318;CHEMIN ST JACQUES SENTIERS DE PUJAUDRAN HISTOIRE MISE EN VALEUR ASSOC;74996267600013;Personne morale de droit privé;1000.0
Fonctionnement;84375;ETUDIANTS TUNISIENS DE TOULOUSE ASSOC;81897992400011;Personne morale de droit privé;2812.0
Fonctionnement;84602;COMPAGNIE ASTOR ET LA PATRONNE;48148504300048;Personne morale de droit privé;2000.0
Fonctionnement;84613;ETUDIANTS TOULOUSAINS POUR AIDE INTERNATIONALE ASSOC;49403814400015;Personne morale de droit privé;800.0
Fonctionnement;20236;PTITS POTES CRECHE VITARELLES  ASSOC;33876651200010;Personne morale de droit privé;404690.44
Fonctionnement;20349;PIANO AUX JACOBINS;38036013100037;Personne morale de droit privé;32200.0
Fonctionnement;20441;PINKPONG ASSOC;51372174600016;Personne morale de droit privé;8650.0
Fonctionnement;20712;THEATRE  PONT NEUF ASSOC;49186967300013;Personne morale de droit privé;31680.0
Fonctionnement;20749;LA PORTE OUVERTE DE TOULOUSE ASSOC;40468707100013;Personne morale de droit privé;2880.0
Fonctionnement;20864;COLLECTIF DES ASS DES PRADETTES;39176445300034;Personne morale de droit privé;17000.0
Fonctionnement;20865;TOULOUSE PRADETTES JUDO SAMBO ASSOC;40288672500033;Personne morale de droit privé;5100.0
Fonctionnement;20866;JEUNESSE SPORTIVE DES PRADETTES ASSOC;44812974200020;Personne morale de droit privé;18850.0
Fonctionnement;21023;PROGRES SON ASSOC;45264550000011;Personne morale de droit privé;4300.0
Fonctionnement;21353;FOOTBALL CLUB BONNEFOY;80926206600016;Personne morale de droit privé;17000.0
Fonctionnement;21439;ACCUEIL LOISIRS RANDO ASSOC;49801567600014;Personne morale de droit privé;600.0
Fonctionnement;21444;RANGUEIL FOOTBALL CLUB ASSOC;44817347600012;Personne morale de droit privé;20000.0
Fonctionnement;21595;RECRE A JEUX ASSOC;37988561900013;Personne morale de droit privé;9684.0
Fonctionnement;21617;REFLETS;43912405800025;Personne morale de droit privé;16300.0
Fonctionnement;21887;CENTRE DE RESSOURCES SUR LA NON VIOLENCE ASSOC;45242041700019;Personne morale de droit privé;5000.0
Fonctionnement;21893;LES RESTOS BEBE ASSOC;49767394700014;Personne morale de droit privé;3000.0
Fonctionnement;22086;CRECHE RIRE ET CHANSON ASSOC;35092764600025;Personne morale de droit privé;121193.0
Fonctionnement;22684;LES ARTS ST CYPRIEN ASSOC;43834435000022;Personne morale de droit privé;2800.0
Fonctionnement;22862;COLLEGE GEORGE SAND;19310086400019;Personne morale de droit public;9890.0
Fonctionnement;23194;SCOUTS ET GUIDES DE FRANCE ASSOC;77568202400010;Personne morale de droit privé;1500.0
Fonctionnement;23436;SEQUENCE ASSOC;39251050900061;Personne morale de droit privé;11500.0
Fonctionnement;23704;THEATRE LE VENT DES SIGNES ASSOC;39316355500039;Personne morale de droit privé;45600.0
Fonctionnement;23756;SIPR SYND INTERCO PISCINE RAMEE;25310320400017;Personne morale de droit public;137207.0
Fonctionnement;24037;SOLEIL POUR TOUS ASSOC;48028887700032;Personne morale de droit privé;2000.0
Fonctionnement;24281;SOURIRES D ENFANTS ASSOC;48059023100019;Personne morale de droit privé;500.0
Fonctionnement;24374;SPORTS ET LOISIRS ASSOC;42100756800015;Personne morale de droit privé;90131.0
Fonctionnement;24400;STADE TOULOUSAIN SECTION RUGBY ASSOC;41843600200012;Personne morale de droit privé;462700.0
Fonctionnement;24403;STADE TOULOUSAIN ATHLETISME ASSOC;44800952200013;Personne morale de droit privé;5000.0
Fonctionnement;24455;SAINT CYPR QUARTIER LIBRE ASSOC;51321295100018;Personne morale de droit privé;2000.0
Fonctionnement;24770;TOULOUSE ATHLETIC CLUB NATATION CZ MORVAN LAURENCE ASSOC;44135728200017;Personne morale de droit privé;8000.0
Fonctionnement;24774;TOULOUSE ATHLETIC CLUB TIR A L ARC ASSOC;43400987400018;Personne morale de droit privé;700.0
Fonctionnement;24776;TAC TENNIS DE TABLE ASSOC;44100303500017;Personne morale de droit privé;4350.0
Fonctionnement;24793;TAGO GYM ASSOC;50386800200018;Personne morale de droit privé;12000.0
Fonctionnement;24841;FESTIVAL INTERNATIONAL DE TANGO DE TOULOUSE;51069724600039;Personne morale de droit privé;17320.0
Fonctionnement;24842;TANGUEANDO ASSOC;39031426800033;Personne morale de droit privé;2000.0
Fonctionnement;24952;TCMS TOULOUSE CHEMINOTS MARENGO SPORT ASSOC;34918328500031;Personne morale de droit privé;33290.0
Fonctionnement;25072;TENDRES GALIPETTES ASSOC;33099430200033;Personne morale de droit privé;108848.48
Fonctionnement;25398;TOAC TUC VOLLEY BALL ASSOC;39277127500022;Personne morale de droit privé;651500.0
Fonctionnement;25537;STADE TOULOUSAIN RUGBY HANDISPORT ASSOC;45359763500029;Personne morale de droit privé;8100.0
Fonctionnement;25547;TOULOUSE LALANDE AUCAMVILLE XV TLA XV ASSOC;49101145800016;Personne morale de droit privé;7000.0
Fonctionnement;25874;UFCV ASSOC;77568562100531;Personne morale de droit privé;4000.0
Fonctionnement;25906;GROUPE UNBER HUMBER ASSOC;38520586900022;Personne morale de droit privé;11140.0
Fonctionnement;25923;UNION TIR CLUB ASSOC;44767906900016;Personne morale de droit privé;500.0
Fonctionnement;25956;UP RADIO ASSOC;51796244500014;Personne morale de droit privé;2360.0
Fonctionnement;26515;VIRE ET VOLTE ASSOC;40842849800039;Personne morale de droit privé;1000.0
Fonctionnement;26566;VIVRE A TABAR ASSOC;51815395200016;Personne morale de droit privé;2000.0
Fonctionnement;31428;CORPS ET ARTS;40903964100033;Personne morale de droit privé;4400.0
Fonctionnement;31838;LA MAISON DE L INITIATIVE SCOP;39838610200048;Personne morale de droit privé;25000.0
Fonctionnement;34197;LES VIDEOPHAGES;44912945100042;Personne morale de droit privé;19870.0
Fonctionnement;37943;MISSION LOCALE ASSOCIATION SIEGE ASSOC;32871136100159;Personne morale de droit privé;951185.0
Fonctionnement;39057;MIDI PYRENEES ACTIVE ASSOC;47960447200049;Personne morale de droit privé;20000.0
Fonctionnement;39069;A CROQUER;82953728100018;Personne morale de droit privé;8000.0
Fonctionnement;40094;DELL ARTE ASSOC;41375052200042;Personne morale de droit privé;107600.0
Fonctionnement;40541;L USINE;39977063500031;Personne morale de droit privé;17950.0
Fonctionnement;42557;INCORPOREL ASSOC;50794144100036;Personne morale de droit privé;1600.0
Fonctionnement;43200;AMICALE NATIONALE DES ANCIENS ET ANCIENS COMBATTANTS DU GRAND 14 ASSOC;50124030300021;Personne morale de droit privé;260.0
Fonctionnement;44032;RESEAU COM ASSOC;50220840800018;Personne morale de droit privé;2000.0
Fonctionnement;44217;SOCIETE DES ARTISTES MERIDIONAUX ASSOC;53858550600024;Personne morale de droit privé;1000.0
Fonctionnement;44380;LA PETANQUE HERACLES ASSOC;75095643500010;Personne morale de droit privé;700.0
Fonctionnement;45423;YAROSLAVNA ASSOC;79068665300011;Personne morale de droit privé;2000.0
Fonctionnement;45748;CLUB DES AINES DE CROIX DAURADE;53865588700015;Personne morale de droit privé;950.0
Fonctionnement;45752;CLUB 3IEME AGE CROIX DE PIERRE;50152535600017;Personne morale de droit privé;650.0
Fonctionnement;45756;CLUB 3IEME AGE LES FEUILLES D AUTOMNE;51538465900014;Personne morale de droit privé;600.0
Fonctionnement;45789;CLUB DES CHEVEUX D ARGENT DE SAUZELONG RANGUEIL;51853859000010;Personne morale de droit privé;925.0
Fonctionnement;45798;EGEE ASSOC;43757777800073;Personne morale de droit privé;2000.0
Fonctionnement;46148;AMICALE D ANCELY ASSOC;75161396900011;Personne morale de droit privé;770.0
Fonctionnement;46204;CLUB OLIVIER;50317932700013;Personne morale de droit privé;830.0
Fonctionnement;46226;VACANCES FAMILLES 31 L ACCUEIL EN PLUS ASSOC;44258951100025;Personne morale de droit privé;4000.0
Fonctionnement;46386;FRITURE EDITIONS ASSOC;53113731300023;Personne morale de droit privé;3000.0
Fonctionnement;46504;SPORTS QUILLES DE HUIT DE L AMICALE AVEYRONNAISE DE TOULOUSE ASSOC;43459595500015;Personne morale de droit privé;800.0
Fonctionnement;46924;CIRQUE PARDI ASSOC;53444094600018;Personne morale de droit privé;2436.0
Fonctionnement;46952;COLLECTIF JOB ASSOC;53483916200011;Personne morale de droit privé;4500.0
Fonctionnement;46995;FOYER 3IEME AGE EMPALOT DASTE;50334667800017;Personne morale de droit privé;600.0
Fonctionnement;47879;CLUB 3IEME AGE JULES JULIEN RANGUEIL;51100815300013;Personne morale de droit privé;700.0
Fonctionnement;48017;SOL ASSOC;50900528600018;Personne morale de droit privé;500.0
Fonctionnement;49384;LES AMIS DE L ORGUE DU TEMPLE DU SALIN ASSOC;77694319300016;Personne morale de droit privé;961.45
Fonctionnement;49456;TOULOUSE FUTSAL CLUB ASSOC;52221196000029;Personne morale de droit privé;2200.0
Fonctionnement;50471;LES IMAGINATIONS FERTILES SRL;53397179200023;Personne morale de droit privé;22000.0
Fonctionnement;51053;CAP NOMADE;53884241000028;Personne morale de droit privé;16920.0
Fonctionnement;51578;AVENIR SANTE;42082922800014;Personne morale de droit privé;29000.0
Fonctionnement;51846;HABITAT JEUNES ESPERANCE;77693915900013;Personne morale de droit privé;2800.0
Fonctionnement;53360;LE CIRK OBLIQUE ASSOC;49248976000016;Personne morale de droit privé;2560.0
Fonctionnement;53472;JUDO PASSION ASSOC;52474315000020;Personne morale de droit privé;2500.0
Fonctionnement;55574;TOULOUSE FOOTBALL COMPANS CAFFARELLI ASSOC;78994931000021;Personne morale de droit privé;1800.0
Fonctionnement;55575;AVENIR JUDO 31 ASSOC;49979423800034;Personne morale de droit privé;9000.0
Fonctionnement;60710;NOUVELLE REGIE NORD SARL;79530953300029;Personne morale de droit privé;60000.0
Fonctionnement;60722;DES IMAGES AUX MOTS;79789970500017;Personne morale de droit privé;3450.0
Fonctionnement;61290;LA CANINE ASSOC;79360037000019;Personne morale de droit privé;1700.0
Fonctionnement;61308;DES THEATRES PRES DE CHEZ VOUS;79469372100019;Personne morale de droit privé;11150.0
Fonctionnement;62117;ART MANIAK ASSOC;44513007300023;Personne morale de droit privé;4500.0
Fonctionnement;62326;TOULOUSE METROPOLE FUTSAL ASSOC;79006561900013;Personne morale de droit privé;1700.0
Fonctionnement;65215;VOLLEY BALL CLUB TOULOUSAIN ASSOC;78951784400021;Personne morale de droit privé;1000.0
Fonctionnement;66743;ALTOMONDO MUSICA ASSOC;52301042900018;Personne morale de droit privé;1500.0
Fonctionnement;68566;LES AMIS DE NOTRE DAME DES ANGES ASSOC;80296536800011;Personne morale de droit privé;34742.89
Fonctionnement;68592;LA LOCOMOTIVE ASSOC;50102042400013;Personne morale de droit privé;4940.0
Fonctionnement;68623;LABORATEURS PEPINERE D ARTISTES ASSOC;80184532200016;Personne morale de droit privé;5500.0
Fonctionnement;68735;EN ATTENDANT LES ELEPHANTS;75146424900034;Personne morale de droit privé;5200.0
Fonctionnement;72070;TOULOUSE OLYMPIQUE RUGBY XIII SA;44233393600015;Personne morale de droit privé;292400.0
Fonctionnement;74312;RENCONT ROMS NOUS;80518656600024;Personne morale de droit privé;1000.0
Fonctionnement;74696;ASSOCIATION AVEC ACTIONS POUR VAINCRE L EXCLUSION DE CITOYENS;80985938200024;Personne morale de droit privé;5000.0
Fonctionnement;70055;JEUNE CHAMBRE ECONOMIQUE DE TOULOUSE ASSOC;38230543100019;Personne morale de droit privé;3000.0
Fonctionnement;71091;C2RCH CENTRE RESSOURCES REGIONAL CULTURE ET HANDICAP ASSOC;80487309900019;Personne morale de droit privé;1000.0
