nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;JENI ASSOC;52230101900017;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2012-12-17;;non;1
Toulouse Métropole;24310051800170;;;OPPIDEA SEM;52899835400021;Subvention d'équipement;1100000.0;aide en numéraire;unique;2012-08-07;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT NATIONAL DIRECTEURS GENERAUX COLLECT TERRITORIALES;38987269800037;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2012-12-18;;non;1
Toulouse Métropole;24310051800170;;;PROTECTION ENFANCE ET ADOLESCENCE ASSOC;77558112700047;Subvention de Fonctionnement;8160.0;aide en numéraire;unique;2012-06-12;;non;1
Toulouse Métropole;24310051800170;;;THEATRE ET ORCHESTRE DU CAPITOLE;21390533400016;Subvention de Fonctionnement;1000000.0;aide en numéraire;unique;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE TOULOUSE II JEAN JAURES;19311383400017;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2012-08-30;;non;1
Toulouse Métropole;24310051800170;;;PROMOSALONS SALON SIANE;52142996900012;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2012-11-30;;non;1
Toulouse Métropole;24310051800170;;;SEM SO TOULOUSE;51794933500023;Subvention de Fonctionnement;40000.0;aide en numéraire;unique;2012-10-29;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT CGT ORGANISA CUTM;;Subvention de Fonctionnement;1201.6;aide en numéraire;unique;2012-09-06;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT COPRO LES TOURNESOLS;;Subvention d'équipement;18461.58;aide en numéraire;unique;2012-02-28;;non;1
Toulouse Métropole;24310051800170;;;AGENCE DE DEV ECONOMIQUE TOULOUSE METROPOLE - INVEST IN TLSE ASSOC;78977420500015;Subvention de Fonctionnement;263000.0;aide en numéraire;unique;2012-12-17;;non;1
Toulouse Métropole;24310051800170;;;ACCUEIL ET FAMILLE PLACEMENT FAMILIAL ASSOC;77693902700046;Subvention de Fonctionnement;4200.0;aide en numéraire;unique;2012-12-13;;non;1
Toulouse Métropole;24310051800170;;;AGIT GROUPE INTERVENTIONS THEATRALES ASSOC;37782452900038;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2012-06-15;;non;1
Toulouse Métropole;24310051800170;;;AGRI SUD OUEST INNOVATION SA;49919608700047;Subvention de Fonctionnement;34000.0;aide en numéraire;échelonné;2012-06-05;;non;1
Toulouse Métropole;24310051800170;;;CANCER BIO SANTE ASSOC;48744551200030;Subvention de Fonctionnement;120000.0;aide en numéraire;échelonné;2012-05-24;;non;1
Toulouse Métropole;24310051800170;;;ATMO OCCITANIE;30859970300037;Subvention de Fonctionnement;163940.0;aide en numéraire;échelonné;2012-11-27;;non;1
Toulouse Métropole;24310051800170;;;AEROSPACE VALLEY;48428452600072;Subvention de Fonctionnement;120000.0;aide en numéraire;unique;2012-06-01;;non;1
